target,mean,lo,hi
2.7249594,3.5329819,2.8109097,3.9742186
1.7544578,2.4973896,2.0930374,2.8442006
0.83694136,2.5079954,1.9802835,3.0935707
4.393651,4.500427,3.9911811,5.0283012
3.6091936,4.031385,3.562503,4.7806764
3.1848335,3.762145,3.3247855,4.223916
3.4096432,3.7553375,3.0563896,4.4384503
3.3252678,2.4253707,1.8339542,2.9614701
1.5127245,2.5186706,1.7218843,3.090092
4.1425753,4.2617974,3.8141782,4.8967633
3.622524,3.8779354,3.445255,4.316657
3.1475217,3.7186484,3.214075,4.2136536
3.219804,3.7171369,3.3004158,4.1318507
3.5420654,3.834457,3.0634687,4.338984
3.5574832,3.4848254,3.0645342,3.9478936
3.403518,2.7594845,2.329016,3.277918
3.0563533,2.618518,2.2267733,3.0802228
3.079385,3.502925,2.9278579,4.12337
3.361422,2.5827036,1.8927817,3.0830219
1.5981737,1.6863865,1.259338,2.0680947
1.3614988,1.7538698,1.2946286,2.2406383
2.1096501,2.4312418,1.9875089,2.9962013
2.7524824,3.1571996,2.6682804,3.616172
2.5992148,3.048888,2.2563171,3.624374
2.7280335,2.7472444,2.221875,3.3762724
2.2795513,2.3516324,1.9681762,2.8612256
2.6383126,2.9130738,2.3651366,3.4416292
2.4681034,2.6287467,2.0022938,3.2418783
2.4565477,2.357085,1.5420192,2.8906689
2.6585703,2.2524807,1.7012075,2.8139045
2.6116292,2.2908983,1.8651268,2.9544148
2.1143343,1.6859398,1.1712041,2.2817621
1.8274016,1.6219008,1.1287172,2.1988802
1.7075588,2.4114265,1.8783809,2.707362
2.059561,1.8928918,1.4866245,2.4530225
1.3680314,1.7121589,1.2200608,2.177206
2.1715596,2.3732557,1.7721057,2.9905486
1.6423765,1.8800699,1.375256,2.4096143
1.5365185,1.9008955,1.4804287,2.3711905
2.310779,2.898135,2.0965085,3.5194054
2.4429023,2.8577461,2.4364624,3.3802366
2.216168,2.3847046,1.7239058,2.9365141
1.9076934,1.8007821,1.2185924,2.3242602
1.6334151,1.8837732,1.2998526,2.4822721
4.114791,2.4710243,1.782562,3.125353
2.878277,3.0305936,2.5219407,3.406256
2.3863735,2.7034595,2.2342832,3.138234
2.4540784,2.4879217,1.9229854,3.0580802
2.5176497,2.3947651,1.9796877,2.862828
2.4758554,2.4998426,1.9957972,3.041734
2.5480433,2.1718135,1.5994769,2.703096
2.3713171,1.9027233,1.5015951,2.2887986
2.0663157,1.9608148,1.5395823,2.4321816
3.491698,2.9266064,2.4318192,3.3536372
2.042506,2.7508328,2.2386868,3.3154926
2.2341616,2.4439158,2.0383546,2.911899
2.32012,2.4316776,1.9362872,2.823411
2.4111311,2.478127,2.1180701,2.9898334
2.4202912,2.3143766,1.78995,2.918878
2.197209,1.9595608,1.4715083,2.313685
2.0611699,1.8901775,1.4893535,2.269824
2.077846,1.8345692,1.2263842,2.406413
2.2462516,2.1313548,1.773791,2.612654
2.8987331,2.8162537,2.3209136,3.2988007
2.3099258,2.5992506,2.025934,3.0635014
1.9485548,2.1648288,1.5817032,2.6626065
1.6996185,1.7141305,1.2593598,2.1582737
1.4964525,1.6041933,1.0869609,2.005879
2.111631,2.4371126,1.9977374,2.9212294
1.8937336,2.195823,1.7511699,2.697079
1.9673741,1.9404194,1.4068729,2.3624372
1.9024806,1.9527946,1.3623409,2.5225127
1.94698,1.9577911,1.3706102,2.614144
1.6747433,1.5144085,1.022362,1.9923557
1.3793193,1.5860609,1.0332366,2.168959
1.1507777,1.658144,1.0329986,2.1119604
1.9773427,2.118725,1.6634452,2.5032892
1.5876698,1.6802862,1.1816047,2.3395193
1.4260828,1.690874,1.1762866,2.2239904
2.8529809,2.9351327,2.30967,3.4563036
2.2160258,2.7365258,2.2651846,3.3774824
1.8574474,2.223879,1.7848531,2.872256
2.7939184,2.8235044,2.3418863,3.3645558
2.0357533,2.452586,1.9284961,3.0272443
2.091547,2.3133214,1.8209627,2.7380254
2.131316,2.166692,1.808672,2.6017342
1.7612331,2.4258668,1.96531,2.9095821
1.7150127,2.1339831,1.6209075,2.7701917
1.7424865,2.2420444,1.5062675,2.9542863
3.4039261,3.487875,2.829861,3.9665136
2.5604854,2.7661366,2.1589262,3.4079938
2.1755292,2.7103453,2.3827043,3.0354462
4.158234,4.008656,3.4233153,4.7458816
3.2632291,3.909297,3.28495,4.4731636
3.6210282,3.5280619,3.0718746,4.0738983
2.4809754,2.866373,2.2626536,3.4184852
2.3216782,2.6539514,2.0657284,3.2207825
3.5975852,3.4694283,3.0120146,3.9275703
3.0842323,2.6445372,2.1990085,3.1632876
2.6361454,2.6480622,2.211579,3.0501688
3.4275947,3.4948728,2.911027,3.9314606
2.6657047,2.6652677,2.088111,3.163204
2.4333088,2.497056,2.077652,3.0183592
2.6281018,3.2224147,2.7477107,3.9065127
2.3378248,2.4775836,1.970348,2.8012278
2.2395017,2.5961504,1.796595,3.0748997
4.1830087,4.098271,3.5128372,4.6211033
3.728694,3.867752,3.4575934,4.4248734
3.588858,3.762963,3.2007957,4.1974406
3.5632463,3.8208933,3.2620838,4.343057
3.2069602,3.235401,2.7974694,3.7502797
2.4620626,2.4940815,2.000967,3.02588
2.3393312,2.4741933,2.0352232,3.0394387
3.7082758,3.6963475,3.1820345,4.2577477
2.3019764,3.4467843,3.0036385,3.9053988
2.6214092,3.161174,2.4667182,3.6657546
3.1574101,2.99951,2.5706062,3.3719616
3.357375,2.854626,2.363827,3.2723937
2.546132,2.3717227,1.8046892,3.0639572
2.422905,2.154474,1.6170337,2.6557364
2.170093,3.316507,2.749344,3.7263436
2.3973672,3.0487783,2.608893,3.37078
2.5552986,3.1354635,2.6922698,3.5681772
2.7342668,2.7519398,2.1991494,3.2129443
2.284765,2.3381968,1.8494054,2.8073664
2.223341,2.194889,1.3780112,2.8820112
2.1076024,2.3166263,1.8481348,2.851731
2.6165645,3.2788591,2.8678348,3.7519057
2.1639636,2.6566854,2.1400862,3.1148493
2.0591898,2.5077035,1.9065254,2.901301
4.0785236,4.0910935,3.4846277,4.757352
3.7381516,3.8430882,3.282867,4.280285
3.5901206,3.85509,3.259083,4.5141635
3.3439825,3.3149166,2.986439,3.7078507
2.353407,2.5801911,1.8247318,3.3017895
2.1693757,2.5542834,2.001347,3.0030003
4.5585985,3.3639526,2.859374,3.7962213
3.8168113,3.8210344,2.990589,4.5432835
2.2182286,3.5427666,3.2291746,3.83786
2.6682937,3.3580103,2.944751,3.8922424
3.3141541,3.1991098,2.4307148,3.9119806
3.1591702,2.8763776,2.1148367,3.4865344
2.4672081,2.3248293,1.8206381,3.0237305
2.3037567,2.2518954,1.861098,2.6881013
3.8257692,3.531082,2.913462,4.154687
2.1195562,3.3488793,2.8925974,3.9588103
2.2993999,3.0066657,2.4965308,3.6856728
2.6566482,3.0968163,2.739572,3.4617794
2.5276873,3.2323725,2.766077,3.7528946
2.6418197,2.9294024,2.392806,3.3830063
2.560075,2.2481658,1.6610588,2.6995113
1.9755048,2.1534774,1.6988559,2.732599
1.9374506,2.4167829,1.9532442,3.2073746
3.0556324,3.2958026,2.8642995,3.7123864
2.42387,2.8258615,2.268487,3.3492725
2.2998402,2.684246,2.222879,3.1117547
3.874398,4.14207,3.7261186,4.535878
3.4807925,3.8192592,3.3616648,4.2842937
3.5573616,3.752425,3.2656155,4.303321
3.6821413,3.8290699,3.2740064,4.3518314
3.548844,3.374699,2.8717024,3.9873273
2.5484197,2.794707,2.27938,3.278682
2.554511,2.768543,2.2644372,3.2412696
4.534952,3.4032795,2.7386878,4.0398164
3.3434246,3.8013294,3.315065,4.2986097
2.4023912,3.644996,3.1380584,4.027608
2.744226,3.2666833,2.5816457,3.9473324
3.4656224,3.1376038,2.583848,3.7566035
3.6451104,3.366108,2.9059281,3.8296094
2.9160044,2.4068851,1.6467495,3.0022829
2.8240347,2.4373953,1.8124816,3.081766
3.8592947,3.4843674,2.55237,3.9945433
2.0898976,3.2761855,2.8000126,3.7876863
2.53038,3.1325195,2.6187768,3.6457899
2.9297223,3.1925735,2.7835536,3.591898
2.9248714,3.2720773,2.7389054,3.8113506
3.0463588,2.9524755,2.3263671,3.5311742
2.623333,2.5320654,2.0059533,3.0160685
2.33088,2.4323997,2.0495238,2.9627054
2.1712582,2.5996785,2.1766999,3.0757937
2.7040212,2.7132676,2.2479475,3.201753
2.5019016,2.9024508,2.343118,3.3013875
2.1608822,2.4293404,1.8095068,3.0444722
1.9933927,2.3182032,1.7591871,2.9782813
3.331243,3.7682762,3.2972004,4.290429
3.236784,3.4762764,2.905623,3.9999208
3.130015,3.2483435,2.8022242,3.7345312
3.2750766,3.4026985,2.7609506,4.054704
2.99865,2.878411,2.3489718,3.4878058
2.1971614,2.4681525,1.7607443,3.1973639
2.1056037,2.3679621,1.8593798,2.7939405
3.1187847,3.6072335,3.1355352,4.1379123
2.133258,3.2328384,2.7009943,3.7347324
2.5457232,2.9473026,2.2685065,3.4551468
3.1305044,2.836223,2.3939161,3.2797472
3.3848414,3.1058888,2.6555238,3.5821023
3.4070852,2.6216977,1.9727727,3.0949662
2.754787,2.1283915,1.626122,2.7637277
2.4433608,2.1275847,1.4212598,2.6386597
1.8270955,2.9730065,2.4410079,3.475482
2.4009852,2.8486233,2.3133616,3.4376137
2.954545,2.8357916,2.267912,3.3466308
2.8212042,3.127928,2.7973511,3.6175058
2.8202922,2.733936,2.0263844,3.2448323
2.6669207,2.315875,1.9426423,2.833169
2.6495407,2.3137567,1.618684,2.9117787
2.2319849,2.3530335,1.925964,2.8069606
2.7221067,3.4328856,2.9538102,3.9784832
2.5861914,2.8025098,2.378921,3.2258885
2.1498315,2.5754423,2.0476139,3.1684241
3.2470605,2.6349125,2.2326896,3.1967764
3.0417995,2.5486176,1.987711,3.190426
3.2568302,3.5176077,2.8193462,4.2064805
2.687861,2.5408664,1.9398756,2.993057
2.496387,2.8681655,2.3359396,3.2898557
2.1893675,2.2990963,1.8274202,3.0256827
2.0024133,2.3060133,1.6997329,2.7087426
3.478569,4.0646067,3.4938676,4.5238934
3.615979,3.808348,3.395735,4.3337803
3.6094255,3.5644088,2.8612578,4.1378317
2.6394627,3.6683402,3.2317798,4.1200767
2.5832818,3.1707115,2.5891292,3.706405
2.056518,2.321186,1.8063246,2.7078097
1.8231021,2.3303764,1.8613163,2.7816339
4.510775,3.560299,2.875969,4.2929726
3.905758,3.975323,3.5192142,4.429353
3.3568747,3.6543005,2.8510015,4.2070503
3.360165,3.2049286,2.7567368,3.634764
3.9554968,3.1951191,2.6476688,3.7591527
2.960836,3.2028167,2.7421582,3.8681207
3.3093376,2.8195448,2.3722613,3.3781862
2.398439,2.0772095,1.4819127,2.5710595
1.8037632,2.1650348,1.602186,2.8244684
2.3944561,3.7681897,3.2216177,4.363741
2.0923183,3.581895,3.0477538,4.187113
2.3201923,3.200236,2.739833,3.7629805
4.0391545,3.225353,2.647377,3.7804143
3.7875214,3.282397,2.7214823,3.8145168
3.1721585,2.926176,2.2979565,3.477803
2.558387,2.2509093,1.5913055,2.6539779
2.1471672,2.4132228,1.9532315,2.9623141
1.8123294,2.2156212,1.6947455,2.7834172
2.739971,3.123817,2.7095463,3.594735
2.5189505,2.6100986,2.0566874,3.0479755
2.320514,2.505478,2.0709767,2.9619122
4.191729,3.8953846,3.372506,4.4781666
3.5788324,3.7342398,3.048784,4.3840437
2.91848,3.6078525,3.009682,4.3800116
2.863397,3.1808906,2.7418697,3.7960775
2.6189651,2.5851855,2.0198915,3.1744838
2.6211083,2.6367862,2.1583276,2.9878397
4.5033274,3.3496633,2.7772279,3.83819
4.017166,3.8188572,3.369725,4.229941
2.9889796,3.3619697,2.8837786,3.8150332
2.2549403,3.074877,2.5134692,3.4801934
2.3945322,3.010585,2.5995836,3.5244205
3.3765244,2.8170075,2.3358853,3.2617588
3.3173125,2.364938,1.8675934,2.845462
2.5985677,2.2067358,1.7476587,2.726174
4.4483047,3.384959,2.996052,3.7908542
3.0461805,3.1409817,2.525854,3.805974
2.5510445,2.9543343,2.3705382,3.411529
2.1807365,3.0105577,2.4279482,3.6770713
2.6906085,3.1652412,2.6738002,3.607969
3.0507765,2.8640683,2.22627,3.4713159
3.2732186,2.3622992,1.7499781,2.8677564
2.5833294,2.360054,1.8250533,3.012045
1.9737914,2.2910457,1.4739382,3.1727514
2.58048,3.1965153,2.7355313,3.828957
2.475771,2.6392095,2.2039375,3.1752336
2.2783275,2.5064917,1.877479,3.2549372
3.9153867,3.6688738,3.214936,4.1075363
2.9884982,3.4461377,2.9382653,4.06005
2.8982494,3.2656164,2.7899354,3.811382
2.5779934,3.512839,2.860316,3.954992
2.5875294,3.0816102,2.487137,3.7422225
4.618626,2.9720569,2.3749208,3.5311375
3.9642332,3.5321603,3.0405798,3.9686282
2.7065296,3.1969306,2.639653,3.6720936
2.1943126,2.8896062,2.3940787,3.3584006
2.146383,2.8471363,2.1957116,3.2754362
2.4981575,2.9889438,2.562915,3.6188328
2.8537385,2.2843933,1.8245314,2.843061
2.4476726,2.2773995,1.7541355,3.0065737
2.4205751,2.9881248,2.4162133,3.5273814
2.2098732,2.8250694,2.2765257,3.229965
2.073443,2.7002566,2.2233953,3.2768192
2.3274572,2.982793,2.580106,3.4480894
2.7612438,2.8129811,2.302364,3.3920972
2.9773645,2.3521943,1.8305053,3.2414248
2.4201603,2.2670012,1.818945,2.649674
2.035672,2.3313496,1.7417753,2.838875
3.492553,3.4826539,2.9075053,4.18582
3.3801563,3.180966,2.7041833,3.6960545
3.6039295,3.0355666,2.6312592,3.5064332
3.7986507,3.8208003,3.302648,4.2646956
3.0653436,3.5825934,3.1423652,4.1612415
3.1294718,3.1429346,2.701067,3.860362
2.8503313,2.9920847,2.5311718,3.5239446
4.3298535,3.3460495,2.8777215,3.8356075
3.2407875,3.73907,3.112932,4.3341694
2.447833,3.3129163,2.8384595,4.0018945
2.9541533,3.2465682,2.7213628,3.5943515
2.928253,3.1688216,2.6023057,3.7748342
2.8692434,3.0122006,2.2690253,3.5657833
2.6077394,2.6087964,2.1524844,3.2274196
2.3980987,3.1919875,2.7065885,3.814448
2.0385392,3.1404312,2.520991,3.5694559
2.2263665,2.6188443,2.1821249,3.0504365
2.4181285,2.9359477,2.4212387,3.6185756
2.5052342,3.1351147,2.6817896,3.6600728
2.5840495,2.818287,2.335764,3.3828204
2.52283,2.5290031,2.1039033,3.0780373
2.3001862,2.430317,1.8913289,2.9471123
2.1739511,2.5143342,1.8121536,3.225757
3.330653,3.3850188,2.9140594,3.9243932
3.5294712,3.019666,2.6471226,3.54705
3.5637338,3.0227365,2.5370286,3.496713
3.9061623,3.7748456,3.4322119,4.247373
3.4294145,3.6297784,3.1497514,4.079659
2.6535122,3.700481,3.1025145,4.3242664
2.9812553,3.4319398,2.9967384,3.9172451
3.2194853,3.0419168,2.619315,3.5369081
2.7204876,2.7526708,2.2387857,3.2873461
3.789022,3.0387714,2.4142423,3.5635326
2.57422,3.3914824,2.8399205,4.0257587
2.1360533,3.109406,2.602065,3.6141036
2.4738212,2.825566,2.2108853,3.5639117
2.9016325,2.7984343,2.2676613,3.1972508
2.7268794,2.779152,2.248451,3.2618976
2.689681,2.4367197,1.936053,2.9663417
2.465994,2.414144,1.9509895,3.0284467
3.2956705,3.1552315,2.6225283,3.808175
1.8980167,2.9223526,2.3658388,3.4267108
2.0739722,2.582575,2.0918736,3.0961967
2.261604,2.6414793,1.975139,3.0446057
2.4919896,2.9408252,2.3863077,3.4812634
2.714114,2.548647,2.0390801,2.9307554
2.7516541,2.2225318,1.6590542,2.7381334
2.5080311,2.2993762,1.9284294,2.723884
2.1883013,3.1537335,2.5510163,3.5610902
2.71783,2.807993,2.3359585,3.4332454
2.6254282,2.3333447,1.7645243,2.8926399
2.4827938,2.3401759,1.8672599,2.8708906
3.0510695,2.7222116,2.28608,3.176923
2.4124222,2.6082325,2.1001222,3.0536177
2.3833938,2.203555,1.7605766,2.6396785
2.1469238,2.1981804,1.625989,2.645873
1.5099757,2.2806542,1.764022,2.746657
2.0171044,1.8697333,1.2971463,2.2513318
2.1263123,1.9544789,1.4909605,2.4715588
1.9954071,2.4137619,1.9245815,2.8880372
2.1692312,2.0438526,1.4133097,2.5706222
2.2111278,1.8859332,1.0903468,2.577771
2.1484299,1.8322573,1.3295867,2.2804365
2.0575402,1.9048098,1.3717698,2.47364
1.8256803,2.485344,1.9321429,3.071891
1.7926356,1.903635,1.2316396,2.3765085
1.9734336,1.9658724,1.4720775,2.5657592
3.322193,3.182357,2.5215683,3.7333562
2.300944,2.8969626,2.243153,3.4563642
1.8489876,2.8374372,2.2705786,3.4385424
1.7149463,2.3857079,1.8469901,3.0347357
1.8032299,1.7883735,1.2525911,2.3213
1.8598912,1.8023579,1.2163336,2.2815113
2.056642,2.77215,2.154029,3.4130247
2.0407112,2.47035,1.8640251,2.9836676
2.0669477,2.3002167,1.7914566,2.8399053
1.9062855,1.6819854,1.1854011,2.2607937
1.9646468,1.7172683,1.3004786,2.263106
2.3057837,2.666759,1.9515555,3.3253376
2.0317492,2.5088482,2.0866003,3.1489117
2.1845737,2.1953416,1.6238526,2.7346492
2.2566762,2.438119,1.9760051,2.9410095
2.1229327,2.3124259,1.6989444,2.804673
1.9824471,1.8107584,1.3656367,2.2994504
1.9873992,1.8516961,1.2645674,2.366208
1.8256803,2.282568,1.7362782,2.8279424
1.7926356,1.8728657,1.2194616,2.4378462
1.9734336,1.8383237,1.3023814,2.2584398
3.322193,3.0563538,2.6093094,3.5890045
2.300944,2.806959,2.316363,3.243836
1.8489876,2.6478658,2.082448,3.1092768
1.7149463,2.2299182,1.7477801,2.733244
1.8032299,1.7213271,0.98645025,2.2263381
1.8598912,1.7515737,0.9554646,2.3571734
1.9801726,2.5152173,1.8097184,3.100299
2.0203488,2.3988535,1.9287775,2.8863857
2.0637703,2.2518022,1.6753187,2.8795447
1.9062855,1.6272849,1.1347297,2.2021282
1.9646468,1.6712317,1.2938534,2.1383598
2.1610112,2.16938,1.5669734,2.716873
2.1927028,2.3043807,1.7948409,2.8165407
2.0235596,2.0808866,1.4806857,2.6728616
1.9830735,1.7877711,1.2156774,2.3559818
1.960063,1.7607983,1.3486782,2.1535451
2.3535407,3.1736147,2.6575804,3.7017932
2.0692613,2.8637326,2.318742,3.353849
2.0127106,2.3302066,1.7935231,3.0516248
2.0004518,2.4340515,1.8149767,2.9485505
1.8033556,1.9724886,1.509933,2.5837996
1.9381386,2.013434,1.395183,2.528723
3.6174908,3.2123692,2.7272947,3.7269294
2.6284752,2.911279,2.292297,3.4857876
1.8045694,2.4494672,1.9377924,3.089043
1.8908485,2.0744362,1.5987056,2.559711
1.9535898,1.9066607,1.3685625,2.4931004
2.1064317,3.0145826,2.537931,3.6397955
2.0920787,2.6109986,2.019355,3.0476592
2.0899346,2.3537965,1.8117948,3.054437
2.152935,2.3504868,1.9699962,2.690707
2.1137764,2.407871,1.8800371,3.0048811
2.0037298,1.8988284,1.3484055,2.2307465
2.115818,1.8839512,1.3955415,2.2837353
2.4159274,2.4986594,1.9458843,2.9456797
2.2167475,2.4672863,1.8934419,2.985961
2.2372203,2.382386,1.9607921,3.0011442
2.3835573,2.648168,2.1146822,3.1604671
2.1240528,2.1773398,1.5583826,2.6376686
1.9556779,1.8707888,1.3407843,2.446482
2.0201778,1.9342217,1.2869756,2.5180693
2.077196,1.9174373,1.409412,2.3093672
1.6029694,1.941019,1.3371766,2.551066
1.7051548,1.8042808,1.2252955,2.3272552
1.6081158,2.322046,1.8209679,2.8017547
1.6358383,1.7947103,1.1845039,2.4423096
1.7173891,1.7400284,1.293504,2.2245474
2.1464133,2.799338,2.1468055,3.3589315
2.0808594,2.5986252,1.9687219,3.1420698
2.0510216,2.3394797,1.7394823,2.8472166
2.0720778,2.1683462,1.766337,2.842353
1.7374728,1.6661732,1.3006958,2.2707145
1.8417889,1.7410461,1.3347392,2.29895
2.314966,2.4704177,2.0489843,2.9708738
2.2759683,2.3051848,1.5242795,2.9418142
1.7852316,1.8032995,1.1677411,2.2815375
1.8654001,1.714768,1.1675234,2.2079427
2.299078,2.7737935,2.2679532,3.2915173
1.932857,2.0681264,1.3473542,2.4788194
2.3758714,2.2543445,1.6150601,2.7665477
2.8510416,3.5174654,2.9417064,3.9315484
2.910141,3.2615964,2.7319145,3.893133
2.150442,3.1777472,2.6866748,3.8789074
1.8128194,2.618019,1.7741284,3.2402594
1.7745743,2.072255,1.545802,2.57414
1.7954227,2.048235,1.2937994,2.501087
2.4058733,3.2064269,2.7946756,3.676653
2.2868385,2.7526264,2.208604,3.2401037
2.168844,2.5080287,1.922099,3.0554714
2.0602775,2.621569,2.062035,3.0525591
1.8680515,1.7445575,1.220693,2.2512996
1.9090581,1.7361453,1.2136348,2.1837103
2.1548762,2.7231688,1.9723518,3.3956463
2.4753475,2.577288,1.9646254,3.0985832
2.443185,2.5232937,1.9975739,3.0073047
2.4048274,2.4707663,2.076624,2.9198015
2.3376076,2.2154727,1.7887833,2.854328
1.8082231,1.8276837,1.190547,2.291005
1.8178039,1.9030524,1.409125,2.2843843
1.942905,1.8943361,1.4546248,2.4450903
2.0352783,1.8437877,1.2825685,2.3423848
1.9723629,2.3578737,1.8599559,2.9677186
1.8981153,1.774783,1.2370622,2.375828
1.839012,1.8453051,1.3492966,2.274502
2.1909184,2.3443367,1.9650742,2.735128
2.072168,1.7565799,1.1992608,2.4090607
1.9146749,1.743167,1.2258095,2.4375317
2.335428,2.3867261,1.8457714,2.9291253
2.2268329,2.2190056,1.5994483,2.7559807
2.1166434,2.0483563,1.3416797,2.6514506
1.8841166,1.8164349,1.2914118,2.374299
1.9228983,1.7728484,1.3169519,2.2686367
2.5009995,2.4474764,2.027363,2.823157
1.8911369,2.136426,1.7204704,2.5575137
1.9588141,1.9886606,1.4762365,2.573289
2.984697,3.1709583,2.6746948,3.6661186
2.32651,2.9872048,2.4236095,3.45507
2.1096416,2.4748971,1.9689583,3.0032156
1.9485424,1.9112554,1.2869802,2.542234
1.8194618,1.8644086,1.3495523,2.4337943
2.266602,2.9044821,2.434071,3.4248848
2.091668,2.5207133,1.9051949,2.947898
2.1508436,2.2455308,1.7278346,2.7757494
2.139596,2.2732937,1.5232226,2.8631299
1.972742,1.7140436,1.2607988,2.2992914
1.7753584,1.6857448,1.2038336,2.3252954
1.8845344,2.3462043,1.795418,2.9518542
2.1261528,2.2809525,1.8074611,2.9571288
2.253743,2.298813,1.8879597,2.7929537
2.243826,2.0899277,1.47024,2.5495872
1.7719877,1.6890341,1.0211155,2.1814015
1.667953,1.7427088,1.0877988,2.3175786
1.5398251,1.6282219,0.9966943,2.1549847
2.6297207,2.3508399,1.7558944,2.9029737
2.1641731,2.6761992,2.2504485,3.2717345
2.147626,2.7586846,2.1333654,3.3109918
2.5875096,2.0575094,1.6214483,2.3886063
2.302183,2.1808074,1.5823786,2.7087455
2.5099435,2.6483116,2.1875489,3.1592152
2.2841058,2.4212387,1.8806213,3.028288
2.2788305,2.53307,1.963137,2.9870648
2.4270768,2.7404857,2.3095605,3.3600404
2.5642922,2.3744447,1.759846,2.8303432
2.8173113,2.1570408,1.5508574,2.6911166
2.2712264,2.203327,1.582519,2.7807205
2.3669286,2.2892778,1.6028557,2.7159848
3.0547318,2.8571332,2.195388,3.2436478
2.1327298,2.3180685,1.6738013,2.8818264
2.100977,2.2857654,1.8005694,2.8825302
2.04776,3.3016522,2.8821783,3.7258167
2.0724502,2.8273315,2.3244872,3.402872
2.0577219,2.223357,1.7984934,2.6380627
1.9680381,2.224697,1.6936073,2.7483075
3.2965775,3.3094678,2.673814,3.8555152
2.3936079,3.0458462,2.548108,3.5690062
2.2565622,2.7575583,2.0157542,3.247683
2.2453666,2.6943498,2.2060506,3.242064
1.9696628,1.8159633,1.1157577,2.4056578
1.9876609,1.8406085,1.2697071,2.402218
2.7346199,2.7370136,2.334158,3.1231143
2.3314004,2.3998442,1.9504234,2.8987508
2.0292633,2.7139826,2.3534017,3.177588
2.298115,2.2411926,1.7757342,2.9126384
1.8842621,1.8228652,0.9711568,2.3035254
1.9387637,1.9311018,1.2851307,2.4672043
2.4780288,3.3508186,2.7373312,3.9039073
4.4149203,4.226794,3.7644627,4.6500664
3.9100795,4.0084023,3.568133,4.518817
4.02874,3.9654903,3.5031319,4.442085
3.9878983,3.5473142,3.0168414,3.963232
2.0340278,3.3378205,2.712416,3.9072514
2.474942,3.2767603,2.67348,3.7862084
3.0445657,3.6620336,3.068369,4.2177343
2.0492966,3.2504594,2.8278024,3.7055802
1.9830866,3.1464653,2.7067306,3.7625496
1.969413,3.1075623,2.6652746,3.5645945
2.0697713,3.3096669,2.767076,3.899561
2.2557504,2.8844674,2.3364928,3.475331
3.2085643,3.5955594,3.1574724,3.9532194
2.141988,2.7707305,2.3755367,3.4167178
4.299284,4.3969183,3.8092337,5.0629168
4.110862,4.194747,3.7413073,4.911556
4.4858265,4.0014887,3.4319196,4.6958985
4.2872095,3.977658,3.512084,4.4012127
2.125774,2.7738202,2.2668028,3.3390088
4.5661364,3.7046072,3.1674397,4.1746
4.3184776,4.2347994,3.6337585,4.771088
3.3636029,3.929447,3.4203818,4.4865193
2.8084104,3.6640162,3.08701,4.320428
3.260794,3.4447136,3.0272505,3.9748254
3.852759,3.5414474,3.0612545,3.964468
3.32891,2.4709973,1.9590695,2.9879675
2.2261133,2.3425877,1.8883098,2.7705991
3.7507446,3.88187,3.4246714,4.3984823
2.5568466,3.7150154,3.1517336,4.367503
2.5551414,3.499869,2.963522,4.228663
2.5366259,3.4073803,3.000926,3.95947
2.4162862,3.6089966,3.3175776,4.145291
2.4411514,3.0273602,2.552645,3.5654614
2.2619786,2.596965,2.1279714,3.1108284
2.3117952,2.5351546,1.9363081,3.0976124
3.8166294,3.7356763,3.1430576,4.3084655
2.4563706,2.9845417,2.5080862,3.326087
2.1831222,2.9051456,2.2580817,3.5997262
4.4461174,4.3643136,3.8149724,4.9107857
4.07484,4.104019,3.5480797,4.7551827
4.3466015,4.1320825,3.3734236,4.53829
3.6647348,3.6618278,3.2164023,4.2260957
2.3841007,3.0271144,2.4184003,3.8286085
2.0193446,2.9361432,2.5306804,3.418043
3.717926,4.049637,3.351161,4.677484
2.8304431,3.697924,3.1521876,4.25262
2.6487916,3.5088792,2.9999218,3.9726613
2.8549078,3.48719,2.9658074,3.931313
3.596573,3.510989,2.840483,4.0803404
3.4343054,2.616774,2.017971,3.3105962
2.107269,2.4771423,2.0661666,2.9453847
2.0429437,3.4888918,2.9089468,4.016659
2.3762999,3.169309,2.5813355,3.62529
2.4762962,3.2520332,2.6910694,3.7437959
2.5555024,3.513401,3.0421433,4.203022
2.7314892,3.0405874,2.4328272,3.674216
2.7368267,2.4968529,1.8981704,3.0357032
2.3281329,2.4493926,1.9139864,2.916959
2.0979202,2.5714953,2.0654004,3.204435
3.4155912,3.3051665,2.75937,3.8305807
1.9335878,2.7156198,2.2455487,3.3607383
1.9486804,2.5974538,1.985339,3.1711946
4.245276,4.0832086,3.6916716,4.71395
3.8315663,3.8945959,3.3773866,4.4045386
4.186181,3.6649792,3.1494482,4.194904
4.3840837,3.7052975,3.0681734,4.3021545
4.154961,3.398662,2.8094707,3.9042027
1.9740261,2.7450573,2.3113804,3.413227
1.6547902,2.6711037,1.97037,3.1574006
4.3305244,3.232794,2.7106233,3.720015
3.2519906,3.7114189,3.2525928,4.3475146
1.8264225,3.338542,2.7879827,3.8528419
1.9551067,3.1699095,2.7197657,3.645725
2.615903,3.050518,2.5349183,3.5672836
3.8978217,3.294329,2.8010604,3.804007
3.4409058,2.7577062,2.1481514,3.4905534
2.5243697,2.2844045,1.6983845,2.782613
1.7901424,2.193754,1.7918912,2.6326861
2.3958592,3.3431792,2.7841597,3.804441
1.7252223,3.0497293,2.5324998,3.5384033
