t,date,target,pred,post,y0,y1,x0,x1,cx,cy
2,2014-05-30 18:05:00+00:00,1.4909339,1.3892205,1.4637818,58,71,97,110,0.7348958,0.5878906
2,2014-05-30 18:05:00+00:00,1.3455092,1.3161346,1.408618,58,71,110,121,0.9166666,0.6
2,2014-05-30 18:05:00+00:00,1.3404161,0.84873617,1.2585316,71,81,110,121,0.9166666,0.8875
3,2014-05-31 18:50:00+00:00,2.2378886,2.284639,2.2144718,19,32,84,97,0.5,-0.375
3,2014-05-31 18:50:00+00:00,2.3088512,1.7170887,1.875013,19,32,97,110,0.7166667,-0.375
3,2014-05-31 18:50:00+00:00,2.2089725,1.7194612,1.8200004,19,32,110,121,0.9166666,-0.375
3,2014-05-31 18:50:00+00:00,2.4765897,2.4118013,2.5859253,32,45,32,45,-0.36041668,-0.036718752
3,2014-05-31 18:50:00+00:00,2.3765302,2.2253501,2.4094067,32,45,45,58,-0.15,-0.050000004
3,2014-05-31 18:50:00+00:00,2.3630807,1.9958515,2.256631,32,45,71,84,0.28177083,-0.043750003
3,2014-05-31 18:50:00+00:00,2.0138338,2.2002487,2.1698866,32,45,84,97,0.5,-0.050000004
3,2014-05-31 18:50:00+00:00,1.8190742,1.7033325,1.8224037,32,45,97,110,0.7166667,-0.050000004
3,2014-05-31 18:50:00+00:00,1.7955627,1.6732998,1.7453731,32,45,110,121,0.9166666,-0.050000004
3,2014-05-31 18:50:00+00:00,3.9862552,1.9299315,2.0029244,45,58,6,19,-0.78307295,0.26171875
3,2014-05-31 18:50:00+00:00,2.5977259,2.5070193,2.5787947,45,58,19,32,-0.5833333,0.275
3,2014-05-31 18:50:00+00:00,2.0529826,2.2699184,2.278121,45,58,32,45,-0.36666667,0.275
3,2014-05-31 18:50:00+00:00,1.8358514,2.0854719,2.124997,45,58,45,58,-0.15,0.275
3,2014-05-31 18:50:00+00:00,2.0338664,2.1996377,2.0256748,45,58,58,71,0.06666666,0.275
3,2014-05-31 18:50:00+00:00,2.228806,1.9049511,2.0941427,45,58,71,84,0.26901042,0.28945312
3,2014-05-31 18:50:00+00:00,2.4504616,1.9399921,2.0541987,45,58,84,97,0.5158854,0.28671876
3,2014-05-31 18:50:00+00:00,1.8344002,1.6647063,1.7628059,45,58,97,110,0.7166667,0.275
3,2014-05-31 18:50:00+00:00,1.6842126,1.6430607,1.6970253,45,58,110,121,0.9166666,0.275
3,2014-05-31 18:50:00+00:00,2.5715935,2.2945175,2.3008413,58,71,19,32,-0.5679687,0.56640625
3,2014-05-31 18:50:00+00:00,2.1779854,2.220075,2.1200275,58,71,32,45,-0.36666667,0.6
3,2014-05-31 18:50:00+00:00,2.048231,2.0011613,2.0230367,58,71,45,58,-0.15546876,0.590625
