t,date,target,pred,post,y0,y1,x0,x1,cx,cy
3,2014-05-31 18:50:00+00:00,2.625607,1.767334,1.767334,8,25,93,110,0.68567705,-0.55898434
3,2014-05-31 18:50:00+00:00,2.6173186,2.1918387,2.1918387,25,42,42,59,-0.15677084,-0.1546875
3,2014-05-31 18:50:00+00:00,2.1964855,2.4722433,2.4722433,25,42,76,93,0.40390626,-0.16640624
3,2014-05-31 18:50:00+00:00,1.9760298,1.8948368,1.8948368,25,42,93,110,0.68333334,-0.175
3,2014-05-31 18:50:00+00:00,1.9650844,1.859043,1.859043,25,42,110,121,0.9166666,-0.175
3,2014-05-31 18:50:00+00:00,3.8204799,2.2067978,2.2067978,42,59,8,25,-0.7359375,0.23984376
3,2014-05-31 18:50:00+00:00,2.2280734,2.599856,2.599856,42,59,25,42,-0.45,0.25
3,2014-05-31 18:50:00+00:00,1.8857095,2.1647537,2.1647537,42,59,42,59,-0.16666667,0.25
3,2014-05-31 18:50:00+00:00,2.1040533,2.0194268,2.0194268,42,59,59,76,0.11692709,0.25312498
3,2014-05-31 18:50:00+00:00,1.8627001,1.7547668,1.7547668,42,59,93,110,0.68333334,0.25
3,2014-05-31 18:50:00+00:00,1.6899246,1.8066583,1.8066583,42,59,110,121,0.9166666,0.25
3,2014-05-31 18:50:00+00:00,2.4234385,2.0422215,2.0422215,59,76,25,42,-0.43515623,0.6507813
3,2014-05-31 18:50:00+00:00,2.079997,1.7395908,1.7395908,59,76,42,59,-0.1809896,0.62109375
3,2014-05-31 18:50:00+00:00,2.094999,2.1386597,2.1386597,59,76,76,93,0.39635417,0.6441406
3,2014-05-31 18:50:00+00:00,1.8558929,1.6470648,1.6470648,59,76,93,110,0.70781255,0.6425781
3,2014-05-31 18:50:00+00:00,1.681373,1.7842728,1.7842728,59,76,110,121,0.9166666,0.67499995
4,2014-06-03 19:20:00+00:00,3.851595,2.9930208,2.9930208,25,42,42,59,-0.14557292,-0.15273437
4,2014-06-03 19:20:00+00:00,2.8421023,2.9087737,2.9087737,25,42,76,93,0.40859377,-0.16367188
4,2014-06-03 19:20:00+00:00,2.0051465,1.9871824,1.9871824,25,42,93,110,0.68385416,-0.17148438
4,2014-06-03 19:20:00+00:00,1.8186675,1.894976,1.894976,25,42,110,121,0.9166666,-0.175
4,2014-06-03 19:20:00+00:00,4.6077833,3.1893299,3.1893299,42,59,8,25,-0.73359376,0.24492186
4,2014-06-03 19:20:00+00:00,3.2642121,3.6926239,3.6926239,42,59,25,42,-0.45,0.25
4,2014-06-03 19:20:00+00:00,2.3323944,3.1860225,3.1860225,42,59,42,59,-0.16666667,0.25
4,2014-06-03 19:20:00+00:00,2.323748,2.7339046,2.7339046,42,59,59,76,0.11927083,0.2535156
4,2014-06-03 19:20:00+00:00,2.160376,2.035309,2.035309,42,59,93,110,0.68333334,0.25
4,2014-06-03 19:20:00+00:00,1.9048176,2.1038582,2.1038582,42,59,110,121,0.9166666,0.25
4,2014-06-03 19:20:00+00:00,4.243922,3.0666304,3.0666304,59,76,25,42,-0.4401042,0.6449219
4,2014-06-03 19:20:00+00:00,1.8620746,2.104407,2.104407,59,76,110,121,0.9166666,0.67499995
5,2014-06-05 19:10:00+00:00,2.6027539,1.7003576,1.7003576,8,25,93,110,0.68541664,-0.5589844
5,2014-06-05 19:10:00+00:00,3.2202249,2.448773,2.448773,25,42,42,59,-0.15416667,-0.15625
5,2014-06-05 19:10:00+00:00,2.389358,2.4313538,2.4313538,25,42,76,93,0.4091146,-0.16757813
5,2014-06-05 19:10:00+00:00,1.8925261,1.7604393,1.7604393,25,42,93,110,0.68333334,-0.175
5,2014-06-05 19:10:00+00:00,1.8094822,1.7386041,1.7386041,25,42,110,121,0.9166666,-0.175
5,2014-06-05 19:10:00+00:00,4.0231814,2.5798361,2.5798361,42,59,8,25,-0.73541665,0.23945314
5,2014-06-05 19:10:00+00:00,2.467836,3.020999,3.020999,42,59,25,42,-0.45,0.25
5,2014-06-05 19:10:00+00:00,2.1310475,2.5288615,2.5288615,42,59,42,59,-0.16666667,0.25
5,2014-06-05 19:10:00+00:00,2.0806873,2.2417068,2.2417068,42,59,59,76,0.11953125,0.2515625
5,2014-06-05 19:10:00+00:00,1.9418893,1.7269168,1.7269168,42,59,93,110,0.68333334,0.25
5,2014-06-05 19:10:00+00:00,1.7416404,1.828068,1.828068,42,59,110,121,0.9166666,0.25
5,2014-06-05 19:10:00+00:00,2.7483938,2.5102856,2.5102856,59,76,25,42,-0.4359375,0.65000004
5,2014-06-05 19:10:00+00:00,2.5462384,2.065034,2.065034,59,76,42,59,-0.178125,0.61796874
5,2014-06-05 19:10:00+00:00,2.0629144,2.346242,2.346242,59,76,76,93,0.40026042,0.6402344
5,2014-06-05 19:10:00+00:00,1.6080759,1.8464178,1.8464178,59,76,110,121,0.9166666,0.67499995
6,2014-06-07 18:55:00+00:00,2.2187986,1.6401974,1.6401974,8,25,93,110,0.68359375,-0.5601562
6,2014-06-07 18:55:00+00:00,2.2378721,1.8039799,1.8039799,25,42,42,59,-0.15885417,-0.15429688
6,2014-06-07 18:55:00+00:00,2.018814,2.0432682,2.0432682,25,42,76,93,0.40963542,-0.16953126
6,2014-06-07 18:55:00+00:00,1.8063504,1.6995096,1.6995096,25,42,93,110,0.68333334,-0.175
6,2014-06-07 18:55:00+00:00,1.6764504,1.7318269,1.7318269,25,42,110,121,0.9166666,-0.175
6,2014-06-07 18:55:00+00:00,2.4955363,1.8797636,1.8797636,42,59,8,25,-0.73046875,0.22265625
6,2014-06-07 18:55:00+00:00,1.8903332,2.1965365,2.1965365,42,59,25,42,-0.45416665,0.2359375
6,2014-06-07 18:55:00+00:00,1.750292,1.6981189,1.6981189,42,59,59,76,0.1171875,0.26601565
6,2014-06-07 18:55:00+00:00,1.9988598,1.6765094,1.6765094,42,59,93,110,0.68333334,0.25
6,2014-06-07 18:55:00+00:00,1.8092943,1.8006395,1.8006395,42,59,110,121,0.9166666,0.25
6,2014-06-07 18:55:00+00:00,2.1441667,1.5914074,1.5914074,59,76,42,59,-0.17916667,0.6179688
6,2014-06-07 18:55:00+00:00,2.0753436,1.9825174,1.9825174,59,76,76,93,0.39661455,0.6437501
6,2014-06-07 18:55:00+00:00,1.9426683,1.6248162,1.6248162,59,76,93,110,0.7117188,0.64218754
6,2014-06-07 18:55:00+00:00,1.7152052,1.8101655,1.8101655,59,76,110,121,0.9166666,0.67499995
7,2014-06-14 19:00:00+00:00,2.716485,2.5757763,2.5757763,25,42,42,59,-0.15286459,-0.15546875
7,2014-06-14 19:00:00+00:00,2.304533,2.4356449,2.4356449,25,42,76,93,0.4143229,-0.16718751
7,2014-06-14 19:00:00+00:00,1.8134154,1.7486504,1.7486504,25,42,93,110,0.68333334,-0.175
7,2014-06-14 19:00:00+00:00,1.6607461,1.7075781,1.7075781,25,42,110,121,0.9166666,-0.175
7,2014-06-14 19:00:00+00:00,3.4716473,2.5066552,2.5066552,42,59,8,25,-0.7328125,0.24023438
7,2014-06-14 19:00:00+00:00,2.452115,2.9899151,2.9899151,42,59,25,42,-0.45,0.25
7,2014-06-14 19:00:00+00:00,2.2856185,2.619854,2.619854,42,59,42,59,-0.16666667,0.25
7,2014-06-14 19:00:00+00:00,2.2607138,2.3111954,2.3111954,42,59,59,76,0.11692709,0.25312498
7,2014-06-14 19:00:00+00:00,1.839064,1.7030194,1.7030194,42,59,93,110,0.68333334,0.25
7,2014-06-14 19:00:00+00:00,1.6026051,1.7800635,1.7800635,42,59,110,121,0.9166666,0.25
7,2014-06-14 19:00:00+00:00,2.6494832,2.5703323,2.5703323,59,76,25,42,-0.43906248,0.6484375
7,2014-06-14 19:00:00+00:00,2.37064,2.2351737,2.2351737,59,76,42,59,-0.18072918,0.62109375
7,2014-06-14 19:00:00+00:00,2.2998028,2.1406558,2.1406558,59,76,59,76,0.12526041,0.6082031
7,2014-06-14 19:00:00+00:00,2.1750453,2.38297,2.38297,59,76,76,93,0.39661458,0.6429688
7,2014-06-14 19:00:00+00:00,1.9585986,1.6741353,1.6741353,59,76,93,110,0.70963544,0.6429688
7,2014-06-14 19:00:00+00:00,1.5229948,1.84874,1.84874,59,76,110,121,0.9166666,0.67499995
8,2014-06-16 18:50:00+00:00,1.7424804,1.9505056,1.9505056,25,42,76,93,0.415625,-0.16484375
8,2014-06-16 18:50:00+00:00,1.4201604,1.6036309,1.6036309,25,42,93,110,0.6825521,-0.17265625
8,2014-06-16 18:50:00+00:00,1.3672969,1.5964001,1.5964001,25,42,110,121,0.91822916,-0.17265624
8,2014-06-16 18:50:00+00:00,2.087611,2.184408,2.184408,42,59,25,42,-0.45156252,0.25
8,2014-06-16 18:50:00+00:00,1.8379942,1.9512922,1.9512922,42,59,42,59,-0.16666667,0.25
8,2014-06-16 18:50:00+00:00,1.934773,1.7760763,1.7760763,42,59,59,76,0.11640626,0.25312498
8,2014-06-16 18:50:00+00:00,1.7167665,1.5163635,1.5163635,42,59,93,110,0.68333334,0.25
8,2014-06-16 18:50:00+00:00,1.5713041,1.5893866,1.5893866,42,59,110,121,0.9166666,0.25
8,2014-06-16 18:50:00+00:00,2.0696998,1.8449366,1.8449366,59,76,76,93,0.39635417,0.6441406
8,2014-06-16 18:50:00+00:00,1.900117,1.5024673,1.5024673,59,76,93,110,0.71197915,0.6425781
8,2014-06-16 18:50:00+00:00,1.6132233,1.6291683,1.6291683,59,76,110,121,0.9166666,0.67499995
9,2014-06-21 19:10:00+00:00,1.5935704,1.5693108,1.5693108,25,42,93,110,0.68645835,-0.15976562
9,2014-06-21 19:10:00+00:00,1.8188308,1.4975873,1.4975873,25,42,110,121,0.9153646,-0.1703125
9,2014-06-21 19:10:00+00:00,2.723995,3.3442245,3.3442245,42,59,25,42,-0.4453125,0.26835936
9,2014-06-21 19:10:00+00:00,2.3213556,2.9830577,2.9830577,42,59,42,59,-0.16666667,0.25
9,2014-06-21 19:10:00+00:00,2.3910043,2.654409,2.654409,42,59,59,76,0.115625,0.25625
9,2014-06-21 19:10:00+00:00,1.8868246,1.6326472,1.6326472,42,59,93,110,0.68333334,0.25
9,2014-06-21 19:10:00+00:00,1.3404129,1.6024419,1.6024419,42,59,110,121,0.9166666,0.25
9,2014-06-21 19:10:00+00:00,2.4279373,2.1656246,2.1656246,59,76,59,76,0.12526041,0.61835945
9,2014-06-21 19:10:00+00:00,1.2186133,1.5760263,1.5760263,59,76,110,121,0.9195312,0.66875
10,2014-06-28 19:15:00+00:00,1.5916728,1.6439346,1.6439346,25,42,93,110,0.68645835,-0.16796875
10,2014-06-28 19:15:00+00:00,1.5547613,1.547624,1.547624,25,42,110,121,0.9166666,-0.175
10,2014-06-28 19:15:00+00:00,2.04701,2.6602147,2.6602147,42,59,42,59,-0.15598959,0.2667969
10,2014-06-28 19:15:00+00:00,2.0940232,2.344008,2.344008,42,59,59,76,0.11484375,0.26992187
10,2014-06-28 19:15:00+00:00,1.9259784,1.5960686,1.5960686,42,59,93,110,0.68333334,0.25
10,2014-06-28 19:15:00+00:00,1.5955751,1.5958853,1.5958853,42,59,110,121,0.9166666,0.25
10,2014-06-28 19:15:00+00:00,2.205477,2.0321257,2.0321257,59,76,59,76,0.13515624,0.61757815
10,2014-06-28 19:15:00+00:00,1.3328466,1.5916349,1.5916349,59,76,110,121,0.9166666,0.67499995
11,2014-07-02 18:50:00+00:00,1.783654,1.7802162,1.7802162,42,59,110,121,0.9166666,0.25
12,2014-07-04 18:35:00+00:00,2.0244586,1.7030684,1.7030684,8,25,93,110,0.68385416,-0.5570313
12,2014-07-04 18:35:00+00:00,2.145559,2.2537456,2.2537456,25,42,42,59,-0.159375,-0.15703124
12,2014-07-04 18:35:00+00:00,1.6926237,1.7065073,1.7065073,25,42,93,110,0.68333334,-0.175
12,2014-07-04 18:35:00+00:00,1.6564461,1.6908497,1.6908497,25,42,110,121,0.9166666,-0.175
12,2014-07-04 18:35:00+00:00,2.3475542,2.4821224,2.4821224,42,59,25,42,-0.45,0.25
12,2014-07-04 18:35:00+00:00,2.277639,2.270097,2.270097,42,59,42,59,-0.1734375,0.2453125
12,2014-07-04 18:35:00+00:00,1.9127655,1.6488593,1.6488593,42,59,93,110,0.68333334,0.25
12,2014-07-04 18:35:00+00:00,1.8517647,1.7235619,1.7235619,42,59,110,121,0.9166666,0.25
12,2014-07-04 18:35:00+00:00,1.8781832,1.7921541,1.7921541,59,76,110,121,0.9166666,0.67499995
15,2014-07-07 19:10:00+00:00,2.9675202,3.2166271,3.2166271,42,59,42,59,-0.16718751,0.2589844
15,2014-07-07 19:10:00+00:00,2.8405883,2.811273,2.811273,42,59,59,76,0.13802084,0.26093748
15,2014-07-07 19:10:00+00:00,2.181002,1.9660877,1.9660877,42,59,93,110,0.68333334,0.25
15,2014-07-07 19:10:00+00:00,1.8171675,2.0452285,2.0452285,42,59,110,121,0.9166666,0.25
15,2014-07-07 19:10:00+00:00,2.1462066,2.1098602,2.1098602,59,76,110,121,0.9166666,0.67499995
16,2014-07-09 18:55:00+00:00,2.224105,3.3532324,3.3532324,42,59,25,42,-0.45234376,0.27851564
16,2014-07-09 18:55:00+00:00,2.2910144,3.0445004,3.0445004,42,59,42,59,-0.16848959,0.26093748
16,2014-07-09 18:55:00+00:00,1.6626722,1.6944835,1.6944835,42,59,110,121,0.9164063,0.25859374
17,2014-07-11 18:45:00+00:00,1.9294068,1.9904284,1.9904284,25,42,76,93,0.4041667,-0.16289063
17,2014-07-11 18:45:00+00:00,1.4076087,1.6044896,1.6044896,25,42,110,121,0.9166666,-0.17929688
17,2014-07-11 18:45:00+00:00,2.3101273,1.6098365,1.6098365,42,59,110,121,0.91822916,0.24765626
18,2014-07-14 19:15:00+00:00,1.4934237,1.1984481,1.1984481,8,25,93,110,0.68151045,-0.5582031
18,2014-07-14 19:15:00+00:00,1.4480864,1.6559104,1.6559104,25,42,42,59,-0.15598959,-0.15625
18,2014-07-14 19:15:00+00:00,1.4790148,1.5006185,1.5006185,25,42,76,93,0.4140625,-0.16835937
18,2014-07-14 19:15:00+00:00,1.2997459,1.1799529,1.1799529,25,42,93,110,0.68333334,-0.175
18,2014-07-14 19:15:00+00:00,1.2864429,1.1524484,1.1524484,25,42,110,121,0.9166666,-0.175
18,2014-07-14 19:15:00+00:00,2.0692883,1.5687766,1.5687766,42,59,8,25,-0.7367187,0.24101563
18,2014-07-14 19:15:00+00:00,1.7074416,1.9050971,1.9050971,42,59,25,42,-0.45,0.25
18,2014-07-14 19:15:00+00:00,1.740484,1.7044444,1.7044444,42,59,42,59,-0.16666667,0.25
18,2014-07-14 19:15:00+00:00,1.6736411,1.4843377,1.4843377,42,59,59,76,0.11510417,0.25390625
18,2014-07-14 19:15:00+00:00,1.4489224,1.1299367,1.1299367,42,59,93,110,0.68333334,0.25
18,2014-07-14 19:15:00+00:00,1.378961,1.1701789,1.1701789,42,59,110,121,0.9166666,0.25
18,2014-07-14 19:15:00+00:00,1.7636659,1.676065,1.676065,59,76,25,42,-0.4401042,0.6507813
18,2014-07-14 19:15:00+00:00,1.9875171,1.5503076,1.5503076,59,76,42,59,-0.17682292,0.6203125
18,2014-07-14 19:15:00+00:00,1.8263152,1.5180495,1.5180495,59,76,76,93,0.39453125,0.6359376
18,2014-07-14 19:15:00+00:00,1.2502555,1.2180294,1.2180294,59,76,110,121,0.9166666,0.67499995
19,2014-07-17 18:05:00+00:00,1.6919409,1.4423602,1.4423602,8,25,93,110,0.68437505,-0.55898434
19,2014-07-17 18:05:00+00:00,1.9862615,2.014676,2.014676,25,42,42,59,-0.15625,-0.15507813
19,2014-07-17 18:05:00+00:00,1.781328,2.0530019,2.0530019,25,42,76,93,0.4005208,-0.16757813
19,2014-07-17 18:05:00+00:00,1.5356845,1.4880307,1.4880307,25,42,93,110,0.68333334,-0.175
19,2014-07-17 18:05:00+00:00,1.545398,1.4726076,1.4726076,25,42,110,121,0.9166666,-0.175
19,2014-07-17 18:05:00+00:00,2.0910873,2.095209,2.095209,42,59,8,25,-0.72447914,0.23085937
19,2014-07-17 18:05:00+00:00,1.8018564,2.459421,2.459421,42,59,25,42,-0.45,0.25
19,2014-07-17 18:05:00+00:00,1.968064,2.0367143,2.0367143,42,59,42,59,-0.16666667,0.25
19,2014-07-17 18:05:00+00:00,1.9495709,1.7827088,1.7827088,42,59,59,76,0.11692709,0.25312498
19,2014-07-17 18:05:00+00:00,2.0528736,2.0811293,2.0811293,42,59,76,93,0.4049479,0.26484376
19,2014-07-17 18:05:00+00:00,1.7326237,1.4277946,1.4277946,42,59,93,110,0.68333334,0.25
19,2014-07-17 18:05:00+00:00,1.5867189,1.5087916,1.5087916,42,59,110,121,0.9166666,0.25
19,2014-07-17 18:05:00+00:00,1.8626419,1.9237643,1.9237643,59,76,76,93,0.39895833,0.6425781
19,2014-07-17 18:05:00+00:00,1.6082157,1.3682715,1.3682715,59,76,93,110,0.7125,0.6394531
19,2014-07-17 18:05:00+00:00,1.4553741,1.4730172,1.4730172,59,76,110,121,0.91536456,0.6730468
20,2014-07-31 18:20:00+00:00,0.77524745,1.6718681,1.6718681,8,25,93,110,0.6846354,-0.5570313
21,2014-08-03 18:50:00+00:00,1.7687145,1.6920037,1.6920037,25,42,42,59,-0.15182292,-0.15585938
21,2014-08-03 18:50:00+00:00,1.418051,1.8237424,1.8237424,25,42,76,93,0.40572917,-0.16718751
21,2014-08-03 18:50:00+00:00,1.497819,1.0575076,1.0575076,25,42,93,110,0.68333334,-0.175
21,2014-08-03 18:50:00+00:00,1.259771,1.0349466,1.0349466,25,42,110,121,0.9166666,-0.175
21,2014-08-03 18:50:00+00:00,2.8006518,1.9562917,1.9562917,42,59,8,25,-0.73828125,0.23984376
21,2014-08-03 18:50:00+00:00,2.5082154,2.430621,2.430621,42,59,25,42,-0.44635415,0.2484375
21,2014-08-03 18:50:00+00:00,1.4845015,1.8001395,1.8001395,42,59,42,59,-0.16666667,0.25
21,2014-08-03 18:50:00+00:00,1.6341398,1.4618713,1.4618713,42,59,59,76,0.11692709,0.25312498
21,2014-08-03 18:50:00+00:00,1.4586236,1.0471295,1.0471295,42,59,93,110,0.68333334,0.25
21,2014-08-03 18:50:00+00:00,1.2296333,1.1179485,1.1179485,42,59,110,121,0.9166666,0.25
21,2014-08-03 18:50:00+00:00,1.1618124,1.7674483,1.7674483,59,76,25,42,-0.43359375,0.6546875
21,2014-08-03 18:50:00+00:00,1.3864138,1.2539277,1.2539277,59,76,42,59,-0.18229166,0.62421876
21,2014-08-03 18:50:00+00:00,1.4450924,1.6472601,1.6472601,59,76,76,93,0.39947915,0.64453125
21,2014-08-03 18:50:00+00:00,1.2750105,0.941925,0.941925,59,76,93,110,0.7083333,0.6421875
21,2014-08-03 18:50:00+00:00,1.1589153,1.085945,1.085945,59,76,110,121,0.9166666,0.67499995
22,2014-08-07 18:25:00+00:00,1.6318583,1.6243206,1.6243206,25,42,42,59,-0.159375,-0.15703124
22,2014-08-07 18:25:00+00:00,0.9643683,1.0111579,1.0111579,25,42,110,121,0.9166666,-0.175
22,2014-08-07 18:25:00+00:00,1.5691257,1.6808525,1.6808525,42,59,42,59,-0.16901042,0.24804688
22,2014-08-07 18:25:00+00:00,1.2486848,1.0536178,1.0536178,42,59,93,110,0.69453126,0.26367188
22,2014-08-07 18:25:00+00:00,0.99127537,1.0403458,1.0403458,42,59,110,121,0.9166666,0.25
23,2014-08-09 18:15:00+00:00,1.0031643,0.8967165,0.8967165,8,25,93,110,0.68932295,-0.5582031
23,2014-08-09 18:15:00+00:00,1.4395317,1.8339802,1.8339802,25,42,42,59,-0.15286459,-0.15546875
23,2014-08-09 18:15:00+00:00,1.4908624,1.6217599,1.6217599,25,42,76,93,0.41458333,-0.16640624
23,2014-08-09 18:15:00+00:00,1.3718934,0.9641623,0.9641623,25,42,93,110,0.68333334,-0.175
23,2014-08-09 18:15:00+00:00,1.3936753,0.922353,0.922353,25,42,110,121,0.9166666,-0.175
23,2014-08-09 18:15:00+00:00,2.756787,1.7853254,1.7853254,42,59,8,25,-0.72552085,0.24023438
23,2014-08-09 18:15:00+00:00,2.244991,2.3231878,2.3231878,42,59,25,42,-0.45,0.25
23,2014-08-09 18:15:00+00:00,1.9610717,1.9093487,1.9093487,42,59,42,59,-0.16666667,0.25
23,2014-08-09 18:15:00+00:00,1.7832419,1.542624,1.542624,42,59,59,76,0.10182292,0.24257813
24,2014-08-10 18:55:00+00:00,1.400731,1.488112,1.488112,25,42,42,59,-0.15442708,-0.15625
24,2014-08-10 18:55:00+00:00,1.488358,1.7710595,1.7710595,25,42,76,93,0.41067708,-0.16718751
24,2014-08-10 18:55:00+00:00,1.184712,1.1159512,1.1159512,25,42,93,110,0.68333334,-0.175
24,2014-08-10 18:55:00+00:00,1.2240086,1.0964537,1.0964537,25,42,110,121,0.9166666,-0.175
24,2014-08-10 18:55:00+00:00,2.4964247,1.6215792,1.6215792,42,59,8,25,-0.7328125,0.24023438
24,2014-08-10 18:55:00+00:00,1.9699198,2.0530722,2.0530722,42,59,25,42,-0.45,0.25
24,2014-08-10 18:55:00+00:00,1.5541852,1.5427039,1.5427039,42,59,42,59,-0.16666667,0.25
24,2014-08-10 18:55:00+00:00,1.4397485,1.3414726,1.3414726,42,59,59,76,0.11692709,0.25312498
24,2014-08-10 18:55:00+00:00,1.2935685,1.063278,1.063278,42,59,93,110,0.68333334,0.25
24,2014-08-10 18:55:00+00:00,1.2283132,1.1174804,1.1174804,42,59,110,121,0.9166666,0.25
24,2014-08-10 18:55:00+00:00,1.0910313,1.4644661,1.4644661,59,76,25,42,-0.4403646,0.6492188
24,2014-08-10 18:55:00+00:00,1.1870542,1.0942546,1.0942546,59,76,42,59,-0.20000002,0.6265625
24,2014-08-10 18:55:00+00:00,1.362015,1.5337886,1.5337886,59,76,76,93,0.39713544,0.64531255
24,2014-08-10 18:55:00+00:00,1.2839811,0.9501384,0.9501384,59,76,93,110,0.7083333,0.64335936
24,2014-08-10 18:55:00+00:00,1.1734213,1.0712396,1.0712396,59,76,110,121,0.9166666,0.67499995
25,2014-08-13 17:50:00+00:00,3.3710582,2.1051369,2.1051369,8,25,93,110,0.68333334,-0.5605469
25,2014-08-13 17:50:00+00:00,3.7985733,3.418975,3.418975,25,42,42,59,-0.16171876,-0.14960937
25,2014-08-13 17:50:00+00:00,3.0207515,3.517415,3.517415,25,42,76,93,0.41197917,-0.16484375
25,2014-08-13 17:50:00+00:00,2.5353558,2.4363573,2.4363573,25,42,93,110,0.68333334,-0.175
25,2014-08-13 17:50:00+00:00,2.2734444,2.2219024,2.2219024,25,42,110,121,0.9166666,-0.175
25,2014-08-13 17:50:00+00:00,4.3707466,3.4311857,3.4311857,42,59,8,25,-0.72187495,0.24804688
25,2014-08-13 17:50:00+00:00,3.734083,3.9036276,3.9036276,42,59,25,42,-0.45,0.25
25,2014-08-13 17:50:00+00:00,3.140698,3.5115848,3.5115848,42,59,42,59,-0.16666667,0.25
25,2014-08-13 17:50:00+00:00,2.7461681,3.230054,3.230054,42,59,59,76,0.120572925,0.25273436
