t,date,target,pred,post,y0,y1,x0,x1,cx,cy
0,2014-05-24 18:45:00+00:00,2.9087672,1.7131624,1.8889825,13,22,94,103,0.6333333,-0.575
0,2014-05-24 18:45:00+00:00,2.5058258,2.3235447,2.3560941,22,31,85,94,0.48333335,-0.35000002
0,2014-05-24 18:45:00+00:00,2.112415,1.8367276,1.9411838,22,31,94,103,0.6307292,-0.34570312
0,2014-05-24 18:45:00+00:00,2.9206707,2.2816815,2.7838023,31,40,40,49,-0.2640625,-0.122656256
0,2014-05-24 18:45:00+00:00,2.6127374,1.705961,2.5508542,31,40,49,58,-0.11666667,-0.125
0,2014-05-24 18:45:00+00:00,3.103568,2.1216505,2.666829,31,40,67,76,0.18854168,-0.12851563
0,2014-05-24 18:45:00+00:00,2.2365701,1.7850327,2.2800145,31,40,85,94,0.48333335,-0.125
0,2014-05-24 18:45:00+00:00,1.8944422,1.4565405,1.9103382,31,40,94,103,0.6333333,-0.125
0,2014-05-24 18:45:00+00:00,1.7233101,1.5130396,1.8115846,31,40,103,112,0.78333336,-0.125
0,2014-05-24 18:45:00+00:00,1.7359732,1.5044409,1.7913157,31,40,112,121,0.93333334,-0.125
0,2014-05-24 18:45:00+00:00,2.9605353,3.2253428,3.5010753,40,49,22,31,-0.56666666,0.099999994
0,2014-05-24 18:45:00+00:00,2.4154017,3.4024909,3.121892,40,49,31,40,-0.41875002,0.09921874
0,2014-05-24 18:45:00+00:00,2.2562835,2.6056929,2.6650743,40,49,40,49,-0.26666665,0.099999994
0,2014-05-24 18:45:00+00:00,2.1525679,2.0432985,2.462456,40,49,49,58,-0.11666667,0.099999994
0,2014-05-24 18:45:00+00:00,2.3777626,2.3324616,2.5860412,40,49,67,76,0.18411458,0.107421875
0,2014-05-24 18:45:00+00:00,1.9963496,2.1815803,2.2970989,40,49,85,94,0.48984373,0.08984375
0,2014-05-24 18:45:00+00:00,1.7839619,1.7758095,1.9503393,40,49,94,103,0.6333333,0.099999994
0,2014-05-24 18:45:00+00:00,1.7204813,1.7731209,1.804969,40,49,103,112,0.78333336,0.099999994
0,2014-05-24 18:45:00+00:00,1.741298,1.7546694,1.7731841,40,49,112,121,0.93333334,0.099999994
0,2014-05-24 18:45:00+00:00,2.5938258,3.1503975,3.1979084,49,58,13,22,-0.71666664,0.325
0,2014-05-24 18:45:00+00:00,2.4568083,2.910583,2.9209726,49,58,22,31,-0.56666666,0.325
0,2014-05-24 18:45:00+00:00,2.4170454,3.0047493,2.5324488,49,58,31,40,-0.4166667,0.325
0,2014-05-24 18:45:00+00:00,2.3176687,2.317077,2.2795112,49,58,40,49,-0.26666665,0.325
0,2014-05-24 18:45:00+00:00,2.1047447,1.8306339,2.0879028,49,58,49,58,-0.11666667,0.325
0,2014-05-24 18:45:00+00:00,2.1902509,2.039532,2.1470814,49,58,58,67,0.033333335,0.325
0,2014-05-24 18:45:00+00:00,2.1976743,2.3423953,2.3655322,49,58,67,76,0.18333334,0.325
